"","tract","name","number","start.freq","end.freq","lat","lng","state","number.of.households","avg.household.size","percent.disability","percent.veterans","number.of.children","percent.children","number.enrolled.in.school","percent.schooling.no.diploma","percent.schooling.hs.graduate","percent.schooling.some.college","percent.schooling.associates","percent.schooling.bachelors","percent.schooling.graduate.or.professional","percent.hs.or.higher","percent.bachelor.or.higher","percent.in.labor.force","number.commuting.to.work","percent.commute.car.alone","percent.commute.car.carpool","percent.commute.public.transit","percent.commute.walking","percent.commute.other.means","mean.travel.time.work","percent.income.less10k","percent.income.10k.15k","percent.income.15k.25k","percent.income.25k.35k","percent.income.35k.50k","percent.income.50k.75k","percent.income.75k.100k","percent.income.100k.150k","percent.income.150k.200k","percent.income.greater200k","median.income","mean.income","percent.families.below.poverty.line","percent.moved.2015.later","percent.moved.2010.2014","percent.moved.2000.2009","percent.moved.1990.1999","percent.moved.1980.1989","percent.moved.1979.earlier","percent.female","percent.race.black","percent.race.american.indian","percent.race.asian","percent.race.pacific.islander","percent.race.other","percent.race.two","percent.race.white"
"254","1400000US11001010700","21st & M St NW",31212,163528,175404,38.90562,-77.04665,"DC","1099","1.45","1.9","1.2","10","0.6","551","1.8","1.6","5.0","0.0","32.3","59.3","98.2","91.7","76.2","1240","10.8","0.0","34.6","43.4","2.4","22.3","11.8","2.9","5.3","7.5","10.4","14.4","11.6","18.9","6.6","10.6","72731","103085","0.0","13.6","51.9","18.8","9.7","2.5","3.5","52.1","5.6","0.0","8.3","0.0","1.9","1.2","83.0"
"255","1400000US11001010700","Rhode Island & Connecticut Ave NW",31239,131291,141044,38.9056638,-77.0412097,"DC","1099","1.45","1.9","1.2","10","0.6","551","1.8","1.6","5.0","0.0","32.3","59.3","98.2","91.7","76.2","1240","10.8","0.0","34.6","43.4","2.4","22.3","11.8","2.9","5.3","7.5","10.4","14.4","11.6","18.9","6.6","10.6","72731","103085","0.0","13.6","51.9","18.8","9.7","2.5","3.5","52.1","5.6","0.0","8.3","0.0","1.9","1.2","83.0"
"256","1400000US11001010700","20th & L St NW",31250,53379,51734,38.9037429,-77.0448932,"DC","1099","1.45","1.9","1.2","10","0.6","551","1.8","1.6","5.0","0.0","32.3","59.3","98.2","91.7","76.2","1240","10.8","0.0","34.6","43.4","2.4","22.3","11.8","2.9","5.3","7.5","10.4","14.4","11.6","18.9","6.6","10.6","72731","103085","0.0","13.6","51.9","18.8","9.7","2.5","3.5","52.1","5.6","0.0","8.3","0.0","1.9","1.2","83.0"
"257","1400000US11001010700","18th St & Pennsylvania Ave NW",31242,99411,97174,38.8995918,-77.041685,"DC","1099","1.45","1.9","1.2","10","0.6","551","1.8","1.6","5.0","0.0","32.3","59.3","98.2","91.7","76.2","1240","10.8","0.0","34.6","43.4","2.4","22.3","11.8","2.9","5.3","7.5","10.4","14.4","11.6","18.9","6.6","10.6","72731","103085","0.0","13.6","51.9","18.8","9.7","2.5","3.5","52.1","5.6","0.0","8.3","0.0","1.9","1.2","83.0"
"258","1400000US11001010800","22nd & I St NW / Foggy Bottom",31257,123965,124099,38.9007023,-77.0488331,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"259","1400000US11001010800","18th & C St NW",31284,14017,13947,38.89353,-77.04174,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"260","1400000US11001010800","19th & G St NW",31279,31419,30197,38.898331,-77.0434727,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"261","1400000US11001010800","21st & I St NW",31205,130083,151701,38.90069,-77.04665,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"262","1400000US11001010800","20th & E St NW",31204,95644,98028,38.8960243,-77.0471151,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"263","1400000US11001010800","22nd & H St NW",31127,5788,5793,38.8995813,-77.0488358,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"264","1400000US11001010800","19th & E Street NW",31206,44690,43602,38.8954085,-77.043478,"DC","924","1.54","4.6","1.1","0","0.0","5766","0.0","2.4","7.8","1.9","33.0","49.5","94.6","82.5","43.6","2409","3.6","1.3","25.7","58.9","4.7","19.1","28.1","8.4","3.6","12.4","12.7","8.8","8.4","8.7","7.3","1.6","32132","53349","40.4","14.1","66.9","14.2","1.4","1.3","2.2","53.8","12.0","0.1","12.8","0.0","1.3","4.9","69.0"
"265","1400000US11001010900","Joliet St & MLK Ave SW/Bald Eagle Rec Ctr",31819,11,4,38.8188746,-77.0101557,"DC","1305","2.64","18.8","5.9","1256","36.4","1149","14.7","40.6","20.1","2.2","9.7","6.7","79.4","16.4","54.2","1207","44.8","10.4","31.6","6.2","7.0","32.8","12.3","14.8","15.9","13.3","22.5","9.4","2.5","7.7","1.6","0.0","31755","38625","39.5","5.7","57.2","23.9","10.7","1.5","0.9","56.6","96.0","0.0","0.4","0.0","0.5","1.6","1.5"
"266","1400000US11001011000","4th & M St SW",31108,129202,147435,38.87639,-77.01753,"DC","2418","1.49","12.8","9.6","237","6.6","290","0.0","4.5","10.9","0.9","30.4","52.1","98.8","82.6","75.9","2585","26.9","1.8","47.8","10.9","7.3","28.8","5.3","2.6","5.6","9.3","10.2","11.6","18.4","18.6","7.8","10.5","81667","100348","2.0","8.2","33.0","26.4","18.0","10.1","4.3","53.8","23.0","0.7","4.4","0.0","0.0","2.3","69.6"
"267","1400000US11001011100","24th & R St NE / National Arboretum",31520,3546,3476,38.9126307,-76.9718859,"DC","1723","2.79","21.0","6.1","1517","31.6","1207","11.7","22.0","20.8","5.3","19.7","12.7","80.5","32.4","56.6","1969","52.8","10.7","28.8","2.8","2.2","31.1","11.7","5.0","10.4","7.7","11.1","9.2","13.0","12.5","11.1","8.2","59716","81340","10.9","2.6","23.6","32.5","14.7","9.3","17.4","51.7","84.7","0.2","2.6","0.0","0.3","2.0","10.2"
"268","1400000US11001011100","18th St & Rhode Island Ave NE",31510,4118,4143,38.9276113,-76.9790624,"DC","1723","2.79","21.0","6.1","1517","31.6","1207","11.7","22.0","20.8","5.3","19.7","12.7","80.5","32.4","56.6","1969","52.8","10.7","28.8","2.8","2.2","31.1","11.7","5.0","10.4","7.7","11.1","9.2","13.0","12.5","11.1","8.2","59716","81340","10.9","2.6","23.6","32.5","14.7","9.3","17.4","51.7","84.7","0.2","2.6","0.0","0.3","2.0","10.2"
"269","1400000US24031700704","Shady Grove Metro East",32067,992,976,39.1199685,-77.1647195,"MD","933","3.22","9.3","6.2","919","30.6","782","7.5","14.7","14.2","4.8","25.1","21.6","80.4","46.7","66.6","1454","61.3","18.6","12.9","1.4","0.8","32.9","2.9","0.4","7.8","9.9","9.2","13.8","13.7","16.2","11.9","14.1","85188","110959","8.3","4.3","28.8","33.3","20.0","6.4","7.1","50.9","6.5","0.2","27.0","0.3","9.5","4.6","52.0"
"270","1400000US24031700711","Needwood Rd & Eagles Head Ct",32018,656,635,39.1234619,-77.15731,"MD","2107","2.87","5.5","5.5","1980","32.7","1576","4.7","17.5","13.6","4.7","26.8","26.6","89.3","53.4","77.7","3516","64.6","11.8","15.1","1.5","1.3","33.8","1.9","1.0","2.9","6.6","8.7","14.8","13.6","26.5","10.8","13.1","100262","112241","3.4","4.4","31.0","29.0","13.3","15.6","6.6","48.2","12.0","0.0","18.2","0.0","2.9","9.3","57.5"
"271","1400000US24031700711","Rockville Metro West",32047,1922,1744,39.1273898,-77.1673421,"MD","2107","2.87","5.5","5.5","1980","32.7","1576","4.7","17.5","13.6","4.7","26.8","26.6","89.3","53.4","77.7","3516","64.6","11.8","15.1","1.5","1.3","33.8","1.9","1.0","2.9","6.6","8.7","14.8","13.6","26.5","10.8","13.1","100262","112241","3.4","4.4","31.0","29.0","13.3","15.6","6.6","48.2","12.0","0.0","18.2","0.0","2.9","9.3","57.5"
"272","1400000US24031700711","Columbus Ave & Gramercy Blvd",32069,90,86,39.1236365,-77.1668318,"MD","2107","2.87","5.5","5.5","1980","32.7","1576","4.7","17.5","13.6","4.7","26.8","26.6","89.3","53.4","77.7","3516","64.6","11.8","15.1","1.5","1.3","33.8","1.9","1.0","2.9","6.6","8.7","14.8","13.6","26.5","10.8","13.1","100262","112241","3.4","4.4","31.0","29.0","13.3","15.6","6.6","48.2","12.0","0.0","18.2","0.0","2.9","9.3","57.5"
"273","1400000US24031700711","Shady Grove Metro West",32045,4377,4017,39.1273898,-77.1673421,"MD","2107","2.87","5.5","5.5","1980","32.7","1576","4.7","17.5","13.6","4.7","26.8","26.6","89.3","53.4","77.7","3516","64.6","11.8","15.1","1.5","1.3","33.8","1.9","1.0","2.9","6.6","8.7","14.8","13.6","26.5","10.8","13.1","100262","112241","3.4","4.4","31.0","29.0","13.3","15.6","6.6","48.2","12.0","0.0","18.2","0.0","2.9","9.3","57.5"
"274","1400000US24031700711","Columbus Ave & Tribeca St",32068,754,745,39.1260284,-77.1671684,"MD","2107","2.87","5.5","5.5","1980","32.7","1576","4.7","17.5","13.6","4.7","26.8","26.6","89.3","53.4","77.7","3516","64.6","11.8","15.1","1.5","1.3","33.8","1.9","1.0","2.9","6.6","8.7","14.8","13.6","26.5","10.8","13.1","100262","112241","3.4","4.4","31.0","29.0","13.3","15.6","6.6","48.2","12.0","0.0","18.2","0.0","2.9","9.3","57.5"
"275","1400000US24031700718","King Farm Blvd & Piccard Dr",32038,3299,2679,39.110375,-77.182505,"MD","2301","2.23","11.1","8.1","1003","19.6","929","1.2","5.1","8.8","4.7","28.1","51.0","97.7","79.1","70.3","2867","59.7","10.9","20.3","4.2","0.3","35.0","2.5","1.9","2.9","3.1","4.0","16.3","14.6","19.2","17.1","18.5","109464","132249","2.3","10.6","50.5","38.5","0.3","0.0","0.0","53.5","15.3","0.5","19.1","0.0","0.8","4.9","59.4"
"276","1400000US24031700718","King Farm Blvd & Pleasant Dr",32037,2309,2620,39.1142634,-77.1719771,"MD","2301","2.23","11.1","8.1","1003","19.6","929","1.2","5.1","8.8","4.7","28.1","51.0","97.7","79.1","70.3","2867","59.7","10.9","20.3","4.2","0.3","35.0","2.5","1.9","2.9","3.1","4.0","16.3","14.6","19.2","17.1","18.5","109464","132249","2.3","10.6","50.5","38.5","0.3","0.0","0.0","53.5","15.3","0.5","19.1","0.0","0.8","4.9","59.4"
"277","1400000US24031700817","Corporate Blvd & Omega Dr",32071,101,93,39.1079449,-77.193615,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"278","1400000US24031700817","Key West Ave & Great Seneca Hwy",32070,58,52,39.1034359,-77.2061531,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"279","1400000US24031700817","Key West Ave & Siesta Key Way",32052,347,335,39.1050826,-77.1947179,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"280","1400000US24031700817","Medical Center Dr & Key West Ave",32041,889,904,39.1052988,-77.1964979,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"281","1400000US24031700817","Broschart & Blackwell Rd",32030,141,128,39.1018048,-77.2003707,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"282","1400000US24031700817","Key West Ave & Diamondback Dr",32072,23,16,39.1050262,-77.201362,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"283","1400000US24031700817","Shady Grove Hospital",32042,328,311,39.0982637,-77.1980235,"MD","2762","2.03","7.5","6.7","1098","19.6","1112","3.1","9.3","14.0","7.7","30.7","32.6","94.3","63.3","72.7","3466","66.6","9.7","14.0","3.2","1.1","28.1","4.8","3.5","2.2","6.0","9.3","16.1","15.4","22.4","8.0","12.3","90000","109234","5.1","14.5","58.2","19.7","5.1","1.4","1.1","54.4","17.5","0.0","23.2","0.2","1.9","6.3","50.9"
"284","1400000US24031700901","Monroe St & Monroe Pl",32017,997,1114,39.0835041,-77.1490007,"MD","2173","1.83","7.4","4.7","746","18.8","650","5.6","6.9","13.1","5.8","28.3","36.3","90.3","64.6","70.3","2338","46.2","7.0","26.7","5.9","2.1","32.0","14.0","5.0","5.3","4.4","8.7","10.9","13.4","20.1","8.8","9.4","77276","95194","12.5","3.8","41.4","34.1","16.6","3.4","0.7","56.4","10.7","0.0","29.5","0.0","3.0","6.9","49.9"
"285","1400000US24031700901","E Montgomery Ave & Maryland Ave",32007,1670,1622,39.0840581,-77.150928,"MD","2173","1.83","7.4","4.7","746","18.8","650","5.6","6.9","13.1","5.8","28.3","36.3","90.3","64.6","70.3","2338","46.2","7.0","26.7","5.9","2.1","32.0","14.0","5.0","5.3","4.4","8.7","10.9","13.4","20.1","8.8","9.4","77276","95194","12.5","3.8","41.4","34.1","16.6","3.4","0.7","56.4","10.7","0.0","29.5","0.0","3.0","6.9","49.9"
"286","1400000US24031700902","Rockville Metro East",32044,1572,1591,39.0854931,-77.1458545,"MD","1251","3.01","16.2","6.4","1059","28.1","883","4.4","22.4","19.6","5.8","20.1","18.9","86.8","39.0","74.7","2239","58.4","8.9","22.3","4.7","2.3","32.8","3.3","2.2","7.2","7.8","7.0","17.7","10.8","22.2","9.2","12.6","81958","108236","4.8","8.3","20.3","41.2","14.7","5.2","10.2","51.9","16.1","0.0","10.9","0.0","15.6","2.3","55.0"
"287","1400000US24031700903","Taft St & E Gude Dr",32031,405,462,39.0941936,-77.1325957,"MD","751","2.77","13.8","6.3","687","33.1","633","6.2","15.2","16.9","5.0","19.7","23.1","80.0","42.8","76.0","1182","62.4","17.0","17.0","0.3","1.4","31.1","4.1","1.9","0.9","6.7","12.0","22.6","17.2","19.0","11.3","4.3","77813","101929","2.9","11.3","39.9","25.4","13.0","2.9","7.3","51.9","13.1","0.3","14.6","0.0","8.2","3.1","60.8"
"288","1400000US24031701001","Fleet St & Ritchie Pkwy",32032,1144,1415,39.076251,-77.141235,"MD","2071","2.72","8.4","4.5","1642","29.1","1469","4.7","10.2","11.3","4.9","31.7","34.3","92.4","65.9","72.7","3229","72.7","6.1","13.0","2.3","1.3","27.9","3.9","0.3","2.4","3.8","5.3","19.8","13.2","19.9","9.3","22.1","102454","141759","3.7","2.9","26.6","32.8","14.4","11.3","12.0","54.8","4.6","0.0","16.3","0.0","4.8","6.1","68.2"
"289","1400000US24031701004","Piccard & W Gude Dr",32033,891,1128,39.1018136,-77.177094,"MD","1917","2.88","8.1","6.2","1898","34.4","1676","1.2","12.4","9.7","6.1","28.4","40.9","97.5","69.3","70.5","2703","63.4","6.6","18.5","4.7","0.3","30.2","1.9","3.4","2.1","3.3","8.2","10.2","11.3","22.1","16.3","21.1","112875","133273","2.1","4.3","30.9","31.7","15.3","9.4","8.4","54.6","14.6","0.0","12.7","0.0","0.4","4.6","67.7"
"290","1400000US24031701004","Montgomery College/W Campus Dr & Mannakee St",32023,1432,1570,39.0973684,-77.1577352,"MD","1917","2.88","8.1","6.2","1898","34.4","1676","1.2","12.4","9.7","6.1","28.4","40.9","97.5","69.3","70.5","2703","63.4","6.6","18.5","4.7","0.3","30.2","1.9","3.4","2.1","3.3","8.2","10.2","11.3","22.1","16.3","21.1","112875","133273","2.1","4.3","30.9","31.7","15.3","9.4","8.4","54.6","14.6","0.0","12.7","0.0","0.4","4.6","67.7"
"291","1400000US24031701007","Fallsgrove Blvd & Fallsgrove Dr",32004,1433,1507,39.0959963,-77.1919532,"MD","1368","2.28","4.7","7.4","796","25.6","698","0.0","6.0","18.3","3.3","33.3","37.1","98.0","70.4","76.8","1815","79.0","2.3","9.9","2.1","1.3","29.1","0.7","2.5","1.7","5.5","5.3","13.5","18.3","19.7","10.6","22.3","106250","162391","2.4","8.7","35.9","54.8","0.0","0.0","0.6","56.2","16.5","0.3","23.0","0.0","0.5","4.1","55.5"
"292","1400000US24031701007","Fallsgrove Dr & W Montgomery Ave",32016,937,912,39.0997487,-77.1845424,"MD","1368","2.28","4.7","7.4","796","25.6","698","0.0","6.0","18.3","3.3","33.3","37.1","98.0","70.4","76.8","1815","79.0","2.3","9.9","2.1","1.3","29.1","0.7","2.5","1.7","5.5","5.3","13.5","18.3","19.7","10.6","22.3","106250","162391","2.4","8.7","35.9","54.8","0.0","0.0","0.6","56.2","16.5","0.3","23.0","0.0","0.5","4.1","55.5"
"293","1400000US24031701211","Crabbs Branch Way & Calhoun Pl",32020,1524,1601,39.1079736,-77.1521901,"MD","2524","2.57","9.0","8.9","1872","28.9","1647","3.0","14.5","12.5","6.2","26.4","36.1","95.7","62.5","69.2","3464","60.0","7.0","19.5","0.8","1.1","32.4","4.0","6.2","1.7","3.1","11.6","14.4","9.8","20.9","11.4","16.8","97045","119099","5.4","7.5","29.7","42.3","14.3","6.3","0.0","55.0","13.3","0.4","28.5","0.0","3.6","3.1","51.1"
"294","1400000US24031701211","Crabbs Branch Way & Redland Rd",32015,338,394,39.1210475,-77.1585822,"MD","2524","2.57","9.0","8.9","1872","28.9","1647","3.0","14.5","12.5","6.2","26.4","36.1","95.7","62.5","69.2","3464","60.0","7.0","19.5","0.8","1.1","32.4","4.0","6.2","1.7","3.1","11.6","14.4","9.8","20.9","11.4","16.8","97045","119099","5.4","7.5","29.7","42.3","14.3","6.3","0.0","55.0","13.3","0.4","28.5","0.0","3.6","3.1","51.1"
"295","1400000US24031701211","Frederick Ave & Horners Ln",32009,803,671,39.0951567,-77.1442293,"MD","2524","2.57","9.0","8.9","1872","28.9","1647","3.0","14.5","12.5","6.2","26.4","36.1","95.7","62.5","69.2","3464","60.0","7.0","19.5","0.8","1.1","32.4","4.0","6.2","1.7","3.1","11.6","14.4","9.8","20.9","11.4","16.8","97045","119099","5.4","7.5","29.7","42.3","14.3","6.3","0.0","55.0","13.3","0.4","28.5","0.0","3.6","3.1","51.1"
"296","1400000US24031701221","Traville Gateway Dr & Gudelsky Dr",32005,484,493,39.095195,-77.201494,"MD","1669","2.65","8.6","4.4","1515","34.2","1380","1.8","11.3","8.1","3.7","29.7","45.0","97.7","74.7","67.9","2188","78.2","6.6","9.9","0.2","0.6","30.5","5.5","2.8","2.6","9.7","6.8","7.4","7.7","15.1","13.2","29.2","117443","168151","1.6","2.2","37.1","38.6","22.2","0.0","0.0","52.7","9.6","1.1","37.2","0.0","0.0","2.6","49.5"
"297","1400000US24031701701","Carroll & Westmoreland Ave",32025,7548,5252,38.9750224,-77.0116891,"MD","1379","2.44","7.5","5.2","973","28.9","1020","7.1","6.8","11.8","4.0","18.7","47.5","88.8","66.2","75.9","1869","42.9","5.2","36.5","3.6","2.8","37.4","3.9","5.7","10.0","2.2","9.0","6.9","5.7","23.6","13.6","19.4","110202","122473","2.5","4.3","36.8","31.0","14.9","10.2","2.8","51.3","21.1","0.4","4.3","0.0","3.3","8.1","62.8"
"298","1400000US24031701701","Carroll & Ethan Allen Ave",32026,10424,9530,38.9780496,-77.0060803,"MD","1379","2.44","7.5","5.2","973","28.9","1020","7.1","6.8","11.8","4.0","18.7","47.5","88.8","66.2","75.9","1869","42.9","5.2","36.5","3.6","2.8","37.4","3.9","5.7","10.0","2.2","9.0","6.9","5.7","23.6","13.6","19.4","110202","122473","2.5","4.3","36.8","31.0","14.9","10.2","2.8","51.3","21.1","0.4","4.3","0.0","3.3","8.1","62.8"
"299","1400000US24031701702","Washington Adventist U / Flower Ave & Division St",32049,1840,2399,38.9859708,-77.0005571,"MD","938","2.44","6.5","1.9","670","29.2","856","7.8","23.1","15.5","2.1","16.4","25.0","82.1","41.4","81.2","1422","43.0","11.3","33.2","6.8","1.1","38.5","2.5","1.7","13.1","11.6","18.1","22.8","12.3","9.2","1.9","6.8","55208","74169","13.9","5.0","46.5","27.7","13.9","4.1","2.9","53.8","34.7","0.7","7.1","0.0","19.4","5.5","32.7"
"300","1400000US24031701703","New Hampshire & Kirklynn Ave",32061,128,105,38.988073,-76.9879073,"MD","1260","2.87","8.5","2.8","1140","31.5","1037","2.2","19.8","11.0","2.8","23.6","29.8","86.9","53.4","82.0","2177","48.9","20.0","23.6","0.8","1.9","40.3","1.1","2.0","2.3","3.6","16.4","21.0","16.6","13.3","12.0","11.7","82786","104838","1.2","7.7","30.3","34.5","17.0","7.6","2.9","55.1","38.4","0.3","5.8","0.0","14.3","3.9","37.2"
"301","1400000US24031701703","Takoma Park Rec Center",32059,132,239,38.9825108,-76.988131,"MD","1260","2.87","8.5","2.8","1140","31.5","1037","2.2","19.8","11.0","2.8","23.6","29.8","86.9","53.4","82.0","2177","48.9","20.0","23.6","0.8","1.9","40.3","1.1","2.0","2.3","3.6","16.4","21.0","16.6","13.3","12.0","11.7","82786","104838","1.2","7.7","30.3","34.5","17.0","7.6","2.9","55.1","38.4","0.3","5.8","0.0","14.3","3.9","37.2"
"302","1400000US24031701800","Philadelphia & Maple Ave",32010,3205,6674,38.9810431,-77.012488,"MD","1842","2.71","9.1","4.4","1504","30.1","1368","5.4","19.7","16.1","4.7","20.8","28.2","89.4","49.0","73.9","2816","45.5","6.3","31.0","4.3","4.7","35.8","6.4","0.9","7.7","7.8","11.1","17.7","7.2","12.8","11.3","17.1","70500","112811","6.6","4.2","20.9","36.8","17.6","12.9","7.7","51.8","45.1","0.2","3.8","0.0","2.8","2.6","45.5"
"303","1400000US24031701800","Maple & Ritchie Ave",32011,2941,6206,38.9834543,-77.0065286,"MD","1842","2.71","9.1","4.4","1504","30.1","1368","5.4","19.7","16.1","4.7","20.8","28.2","89.4","49.0","73.9","2816","45.5","6.3","31.0","4.3","4.7","35.8","6.4","0.9","7.7","7.8","11.1","17.7","7.2","12.8","11.3","17.1","70500","112811","6.6","4.2","20.9","36.8","17.6","12.9","7.7","51.8","45.1","0.2","3.8","0.0","2.8","2.6","45.5"
"304","1400000US24031702402","Sligo Ave & Carroll Ln",32058,1195,1172,38.9907529,-77.0165132,"MD","1931","2.43","8.5","4.5","1165","24.8","1075","5.2","18.6","13.9","4.2","28.7","27.4","92.9","56.1","81.1","2919","44.4","6.4","29.6","12.3","1.6","32.0","4.8","2.4","3.1","7.1","10.2","31.5","9.5","16.0","8.0","7.3","64750","90396","3.1","5.9","43.4","24.9","17.3","4.9","3.7","53.8","40.6","0.0","4.1","0.0","1.3","7.4","46.7"
"305","1400000US24031702500","Veterans Pl & Pershing Dr",32043,2024,2091,38.9974471,-77.0236981,"MD","4424","1.54","13.5","7.6","681","10.0","1097","2.1","12.7","14.6","5.8","19.2","45.1","97.4","64.3","78.7","4612","43.6","7.8","35.2","7.1","2.8","31.8","9.2","5.6","12.5","9.2","8.4","9.2","13.9","22.5","6.3","3.3","62536","74222","10.4","11.0","60.5","23.3","2.3","3.0","0.0","53.7","41.7","0.0","9.7","0.0","1.8","5.3","41.5"
"306","1400000US24031702500","Fenton St & New York Ave",32001,6245,4854,38.9857379,-77.0229177,"MD","4424","1.54","13.5","7.6","681","10.0","1097","2.1","12.7","14.6","5.8","19.2","45.1","97.4","64.3","78.7","4612","43.6","7.8","35.2","7.1","2.8","31.8","9.2","5.6","12.5","9.2","8.4","9.2","13.9","22.5","6.3","3.3","62536","74222","10.4","11.0","60.5","23.3","2.3","3.0","0.0","53.7","41.7","0.0","9.7","0.0","1.8","5.3","41.5"
"307","1400000US24031702500","Fenton St & Gist Ave",32024,5493,4322,38.9895226,-77.0239276,"MD","4424","1.54","13.5","7.6","681","10.0","1097","2.1","12.7","14.6","5.8","19.2","45.1","97.4","64.3","78.7","4612","43.6","7.8","35.2","7.1","2.8","31.8","9.2","5.6","12.5","9.2","8.4","9.2","13.9","22.5","6.3","3.3","62536","74222","10.4","11.0","60.5","23.3","2.3","3.0","0.0","53.7","41.7","0.0","9.7","0.0","1.8","5.3","41.5"
